year,month,zip_code,customer_type,monthly_usage,lat,lng,geometry
2013.0,5,37115.0,residential,4990247.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,5,37013.0,residential,6653797.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,5,37217.0,residential,2859359.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,5,37069.0,residential,432761.0,35.985493,-86.899213,POINT (-86.899213 35.985493)
2013.0,5,37086.0,residential,2505169.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,5,37207.0,residential,5918237.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,5,37206.0,residential,2762807.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,5,37204.0,residential,1818573.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,5,37216.0,residential,2958026.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,5,37201.0,residential,40188.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,5,37082.0,residential,23084.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,5,37064.0,residential,4330.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,5,37220.0,residential,2020617.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,4,37080.0,residential,1669542.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,4,37210.0,residential,1677272.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,4,37220.0,residential,2159108.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,4,37214.0,residential,4948680.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,4,37064.0,residential,7107.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,4,37209.0,residential,4940151.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,4,37015.0,residential,784363.0,36.29003,-87.070106,POINT (-87.070106 36.29003)
2013.0,4,37189.0,residential,1009529.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,4,37206.0,residential,3718758.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,4,37208.0,residential,2897970.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,4,37082.0,residential,32079.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,4,37075.0,residential,7033532.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,4,37069.0,residential,446571.0,35.985493,-86.899213,POINT (-86.899213 35.985493)
2013.0,4,37072.0,residential,6979916.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,4,37135.0,residential,114935.0,35.946013,-86.661944,POINT (-86.66194400000001 35.946013)
2013.0,4,37201.0,residential,49044.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,4,37243.0,residential,18042.0,36.166899,-86.77672,POINT (-86.77672 36.166899)
2013.0,4,37027.0,residential,6244998.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,4,37143.0,residential,651284.0,36.12259,-87.03587,POINT (-87.03587 36.12259)
2013.0,4,37219.0,residential,30298.0,36.167467,-86.783669,POINT (-86.783669 36.167467)
2013.0,4,37073.0,residential,95269.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,4,37066.0,residential,410680.0,36.387698,-86.459057,POINT (-86.459057 36.387698)
2013.0,4,37211.0,residential,8669334.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,4,37218.0,residential,4690857.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,4,37217.0,residential,2899410.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,4,37138.0,residential,3674387.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,4,37204.0,residential,2172463.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,4,37212.0,residential,1673299.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,4,37216.0,residential,3713638.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,4,37205.0,residential,6867179.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,4,37115.0,residential,6424643.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,4,37213.0,residential,814.0,36.167552,-86.767564,POINT (-86.76756399999999 36.167552)
2013.0,4,37013.0,residential,7657929.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,4,37122.0,residential,499611.0,36.187906,-86.500085,POINT (-86.500085 36.187906)
2013.0,4,37203.0,residential,1064169.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,4,37076.0,residential,4857848.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,4,37215.0,residential,6137542.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,4,37086.0,residential,2737202.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,4,37221.0,residential,6035962.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,3,37207.0,residential,10219860.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,3,37122.0,residential,505849.0,36.187906,-86.500085,POINT (-86.500085 36.187906)
2013.0,3,37064.0,residential,8836.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,3,37075.0,residential,7717679.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,3,37204.0,residential,2300381.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,3,37152.0,residential,12585.0,36.396526,-86.765833,POINT (-86.765833 36.396526)
2013.0,3,37073.0,residential,108419.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,3,37086.0,residential,3501390.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,3,37209.0,residential,5722538.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,3,37027.0,residential,6159400.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,3,37213.0,residential,552.0,36.167552,-86.767564,POINT (-86.76756399999999 36.167552)
2013.0,3,37221.0,residential,6544277.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,3,37013.0,residential,8698498.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,3,37072.0,residential,8105490.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,3,37206.0,residential,4176586.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,3,37216.0,residential,4326019.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,3,37212.0,residential,1836361.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,3,37135.0,residential,135034.0,35.946013,-86.661944,POINT (-86.66194400000001 35.946013)
2013.0,3,37189.0,residential,1226816.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,3,37066.0,residential,439913.0,36.387698,-86.459057,POINT (-86.459057 36.387698)
2013.0,3,37138.0,residential,3856407.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,3,37243.0,residential,16704.0,36.166899,-86.77672,POINT (-86.77672 36.166899)
2013.0,3,37210.0,residential,2127218.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,3,37076.0,residential,5169134.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,3,37215.0,residential,6442884.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,3,37228.0,residential,56601.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,3,37208.0,residential,3495867.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,3,37217.0,residential,3473399.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,3,37015.0,residential,910667.0,36.29003,-87.070106,POINT (-87.070106 36.29003)
2013.0,3,37218.0,residential,5664423.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,3,37203.0,residential,1209739.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,3,37205.0,residential,7259183.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,3,37082.0,residential,32802.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,3,37219.0,residential,32958.0,36.167467,-86.783669,POINT (-86.783669 36.167467)
2013.0,3,37080.0,residential,1974445.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,3,37143.0,residential,767885.0,36.12259,-87.03587,POINT (-87.03587 36.12259)
2013.0,3,37201.0,residential,53655.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,3,37069.0,residential,440392.0,35.985493,-86.899213,POINT (-86.899213 35.985493)
2013.0,2,37027.0,residential,6917020.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,2,37218.0,residential,6382765.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,2,37213.0,residential,480.0,36.167552,-86.767564,POINT (-86.76756399999999 36.167552)
2013.0,2,37152.0,residential,13142.0,36.396526,-86.765833,POINT (-86.765833 36.396526)
2013.0,2,37086.0,residential,3672669.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,2,37075.0,residential,8788948.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,2,37135.0,residential,140425.0,35.946013,-86.661944,POINT (-86.66194400000001 35.946013)
2013.0,2,37209.0,residential,6259383.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,2,37221.0,residential,7123738.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,2,37138.0,residential,4092863.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,2,37215.0,residential,7747001.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,2,37214.0,residential,6143773.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,2,37013.0,residential,9542014.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,2,37208.0,residential,3853099.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,2,37219.0,residential,34980.0,36.167467,-86.783669,POINT (-86.783669 36.167467)
2013.0,2,37203.0,residential,1347532.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,2,37080.0,residential,2187674.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,2,37069.0,residential,492606.0,35.985493,-86.899213,POINT (-86.899213 35.985493)
2013.0,2,37073.0,residential,114693.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,2,37212.0,residential,2013761.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,2,37064.0,residential,6189.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,2,37210.0,residential,2251481.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,2,37066.0,residential,467338.0,36.387698,-86.459057,POINT (-86.459057 36.387698)
2013.0,2,37207.0,residential,11178763.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,2,37143.0,residential,819741.0,36.12259,-87.03587,POINT (-87.03587 36.12259)
2013.0,2,37211.0,residential,10689423.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,2,37243.0,residential,16854.0,36.166899,-86.77672,POINT (-86.77672 36.166899)
2013.0,2,37217.0,residential,3591485.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,2,37072.0,residential,8742949.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,2,37076.0,residential,5558011.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,2,37082.0,residential,35296.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,2,37122.0,residential,550960.0,36.187906,-86.500085,POINT (-86.500085 36.187906)
2013.0,2,37206.0,residential,4539677.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,2,37189.0,residential,1352237.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,2,37201.0,residential,59256.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,2,37216.0,residential,4711580.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,2,37228.0,residential,58730.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,2,37205.0,residential,8168011.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,2,37204.0,residential,2554246.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,2,37015.0,residential,995434.0,36.29003,-87.070106,POINT (-87.070106 36.29003)
2013.0,2,37115.0,residential,8783611.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,12,37115.0,residential,8767896.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,12,37214.0,residential,7272975.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,12,37228.0,residential,55182.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,12,37075.0,residential,9062754.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,12,37013.0,residential,10785577.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,12,37082.0,residential,48380.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,12,37207.0,residential,10924806.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,12,37205.0,residential,7363304.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,12,37027.0,residential,7384932.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,12,37135.0,residential,185397.0,35.946013,-86.661944,POINT (-86.66194400000001 35.946013)
2013.0,12,37122.0,residential,626286.0,36.187906,-86.500085,POINT (-86.500085 36.187906)
2013.0,12,37213.0,residential,409.0,36.167552,-86.767564,POINT (-86.76756399999999 36.167552)
2013.0,12,37138.0,residential,4996827.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,12,37217.0,residential,4706660.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,12,37069.0,residential,525373.0,35.985493,-86.899213,POINT (-86.899213 35.985493)
2013.0,12,37212.0,residential,1960539.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,12,37216.0,residential,5030031.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,12,37210.0,residential,2754558.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,12,37215.0,residential,6491062.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,12,37064.0,residential,8088.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,12,37015.0,residential,977987.0,36.29003,-87.070106,POINT (-87.070106 36.29003)
2013.0,12,37152.0,residential,11231.0,36.396526,-86.765833,POINT (-86.765833 36.396526)
2013.0,12,37204.0,residential,2357932.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,12,37143.0,residential,819735.0,36.12259,-87.03587,POINT (-87.03587 36.12259)
2013.0,12,37208.0,residential,3570418.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,12,37189.0,residential,1279034.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,12,37211.0,residential,9557580.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,12,37073.0,residential,99672.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,12,37220.0,residential,2661021.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,12,37206.0,residential,4841180.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,12,37218.0,residential,5832511.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,12,37221.0,residential,6690996.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,12,37243.0,residential,17035.0,36.166899,-86.77672,POINT (-86.77672 36.166899)
2013.0,12,37201.0,residential,64307.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,12,37076.0,residential,6786667.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,12,37086.0,residential,4944217.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,12,37203.0,residential,1122203.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,12,37209.0,residential,5770582.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,11,37216.0,residential,3132334.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,11,37075.0,residential,6124071.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,11,37066.0,residential,332838.0,36.387698,-86.459057,POINT (-86.459057 36.387698)
2013.0,11,37027.0,residential,5965855.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,11,37122.0,residential,419415.0,36.187906,-86.500085,POINT (-86.500085 36.187906)
2013.0,11,37219.0,residential,27826.0,36.167467,-86.783669,POINT (-86.783669 36.167467)
2013.0,11,37069.0,residential,409713.0,35.985493,-86.899213,POINT (-86.899213 35.985493)
2013.0,11,37205.0,residential,6331590.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,11,37080.0,residential,1400774.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,11,37220.0,residential,1999295.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,11,37115.0,residential,5409629.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,11,37189.0,residential,852936.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,11,37212.0,residential,1313487.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,11,37217.0,residential,2765080.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,11,37143.0,residential,465256.0,36.12259,-87.03587,POINT (-87.03587 36.12259)
2013.0,11,37072.0,residential,5631546.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,11,37064.0,residential,4986.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,11,37211.0,residential,6692469.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,11,37135.0,residential,113623.0,35.946013,-86.661944,POINT (-86.66194400000001 35.946013)
2013.0,11,37138.0,residential,3041030.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,11,37228.0,residential,40202.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,11,37207.0,residential,6837122.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,11,37213.0,residential,536.0,36.167552,-86.767564,POINT (-86.76756399999999 36.167552)
2013.0,11,37214.0,residential,4420638.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,11,37086.0,residential,2496889.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,11,37208.0,residential,2230774.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,11,37206.0,residential,3017465.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,11,37015.0,residential,618398.0,36.29003,-87.070106,POINT (-87.070106 36.29003)
2013.0,11,37243.0,residential,13139.0,36.166899,-86.77672,POINT (-86.77672 36.166899)
2013.0,11,37218.0,residential,4414943.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,11,37209.0,residential,3778424.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,11,37082.0,residential,28560.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,11,37076.0,residential,4009397.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,11,37073.0,residential,67002.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,11,37201.0,residential,37360.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,11,37152.0,residential,8324.0,36.396526,-86.765833,POINT (-86.765833 36.396526)
2013.0,11,37013.0,residential,6554691.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,11,37203.0,residential,757913.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,11,37215.0,residential,6095902.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,10,37064.0,residential,3730.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,10,37201.0,residential,38677.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,10,37189.0,residential,666482.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,10,37069.0,residential,531149.0,35.985493,-86.899213,POINT (-86.899213 35.985493)
2013.0,10,37027.0,residential,7081581.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,10,37213.0,residential,936.0,36.167552,-86.767564,POINT (-86.76756399999999 36.167552)
2013.0,10,37082.0,residential,25274.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,10,37080.0,residential,1106735.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,10,37143.0,residential,421409.0,36.12259,-87.03587,POINT (-87.03587 36.12259)
2013.0,10,37203.0,residential,747332.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,10,37217.0,residential,2670989.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2013.0,10,37138.0,residential,3093043.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,10,37086.0,residential,2178708.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,10,37211.0,residential,7129793.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,10,37066.0,residential,381680.0,36.387698,-86.459057,POINT (-86.459057 36.387698)
2013.0,10,37076.0,residential,4005400.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,10,37207.0,residential,5511000.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,10,37072.0,residential,5017836.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,10,37204.0,residential,1976192.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,10,37243.0,residential,23012.0,36.166899,-86.77672,POINT (-86.77672 36.166899)
2013.0,10,37152.0,residential,6015.0,36.396526,-86.765833,POINT (-86.765833 36.396526)
2013.0,10,37208.0,residential,1726294.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,10,37212.0,residential,1564737.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,10,37122.0,residential,400512.0,36.187906,-86.500085,POINT (-86.500085 36.187906)
2013.0,10,37214.0,residential,4050909.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,10,37073.0,residential,63926.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,10,37115.0,residential,4960974.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,10,37206.0,residential,2711100.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,10,37220.0,residential,2215895.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,10,37135.0,residential,124500.0,35.946013,-86.661944,POINT (-86.66194400000001 35.946013)
2013.0,10,37210.0,residential,1333747.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,10,37216.0,residential,2870479.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,10,37215.0,residential,6937418.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,10,37013.0,residential,6450938.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,10,37205.0,residential,7206730.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,10,37015.0,residential,493237.0,36.29003,-87.070106,POINT (-87.070106 36.29003)
2013.0,10,37219.0,residential,26913.0,36.167467,-86.783669,POINT (-86.783669 36.167467)
2013.0,10,37209.0,residential,3630343.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,10,37228.0,residential,42185.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,10,37075.0,residential,6640647.0,36.323052,-86.60557,POINT (-86.60557 36.323052)
2013.0,10,37221.0,residential,5947812.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,1,37072.0,residential,9876465.0,36.350389,-86.731255,POINT (-86.731255 36.350389)
2013.0,1,37204.0,residential,2650992.0,36.109305,-86.776748,POINT (-86.776748 36.109305)
2013.0,1,37211.0,residential,10136578.0,36.069132,-86.724578,POINT (-86.72457799999999 36.069132)
2013.0,1,37189.0,residential,1482042.0,36.279393,-86.826731,POINT (-86.826731 36.279393)
2013.0,1,37208.0,residential,4072994.0,36.176427,-86.805176,POINT (-86.805176 36.176427)
2013.0,1,37210.0,residential,2842085.0,36.140869,-86.738847,POINT (-86.73884700000001 36.140869)
2013.0,1,37214.0,residential,7792812.0,36.168995,-86.667231,POINT (-86.667231 36.168995)
2013.0,1,37082.0,residential,41308.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
2013.0,1,37080.0,residential,2328594.0,36.331509,-86.915843,POINT (-86.915843 36.331509)
2013.0,1,37122.0,residential,764164.0,36.187906,-86.500085,POINT (-86.500085 36.187906)
2013.0,1,37207.0,residential,12213328.0,36.224945,-86.775061,POINT (-86.77506099999999 36.224945)
2013.0,1,37209.0,residential,6537113.0,36.149599,-86.874487,POINT (-86.874487 36.149599)
2013.0,1,37064.0,residential,7651.0,35.889628,-86.926986,POINT (-86.926986 35.889628)
2013.0,1,37076.0,residential,7238802.0,36.175185,-86.5933,POINT (-86.5933 36.175185)
2013.0,1,37138.0,residential,5371157.0,36.239455,-86.611783,POINT (-86.611783 36.239455)
2013.0,1,37213.0,residential,543.0,36.167552,-86.767564,POINT (-86.76756399999999 36.167552)
2013.0,1,37086.0,residential,4955349.0,36.014912,-86.5643,POINT (-86.5643 36.014912)
2013.0,1,37027.0,residential,7485875.0,36.00245,-86.778709,POINT (-86.77870900000001 36.00245)
2013.0,1,37073.0,residential,130218.0,36.42764,-86.812249,POINT (-86.81224899999999 36.42764)
2013.0,1,37221.0,residential,8062272.0,36.064367,-86.96029,POINT (-86.96029 36.064367)
2013.0,1,37201.0,residential,79572.0,36.164553,-86.776977,POINT (-86.776977 36.164553)
2013.0,1,37013.0,residential,10099679.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2013.0,1,37206.0,residential,5823865.0,36.18095,-86.739624,POINT (-86.73962400000001 36.18095)
2013.0,1,37220.0,residential,2662631.0,36.06788,-86.776955,POINT (-86.776955 36.06788)
2013.0,1,37228.0,residential,65235.0,36.193837,-86.803025,POINT (-86.80302500000001 36.193837)
2013.0,1,37218.0,residential,6683705.0,36.210699,-86.866798,POINT (-86.866798 36.210699)
2013.0,1,37205.0,residential,9110184.0,36.112469,-86.867263,POINT (-86.86726299999999 36.112469)
2013.0,1,37115.0,residential,9873794.0,36.262567,-86.704171,POINT (-86.704171 36.262567)
2013.0,1,37203.0,residential,1340586.0,36.150195,-86.790206,POINT (-86.790206 36.150195)
2013.0,1,37066.0,residential,530287.0,36.387698,-86.459057,POINT (-86.459057 36.387698)
2013.0,1,37215.0,residential,7613441.0,36.091316,-86.827959,POINT (-86.82795900000001 36.091316)
2013.0,1,37212.0,residential,2111734.0,36.133256,-86.801456,POINT (-86.801456 36.133256)
2013.0,1,37216.0,residential,5836343.0,36.216134,-86.726204,POINT (-86.726204 36.216134)
2013.0,1,37243.0,residential,19707.0,36.166899,-86.77672,POINT (-86.77672 36.166899)
2013.0,1,37135.0,residential,182611.0,35.946013,-86.661944,POINT (-86.66194400000001 35.946013)
2013.0,1,37217.0,residential,4533996.0,36.106646,-86.667608,POINT (-86.667608 36.106646)
2012.0,9,37066.0,residential,585586.0,36.387698,-86.459057,POINT (-86.459057 36.387698)
2012.0,9,37013.0,residential,8116334.0,36.049335,-86.641832,POINT (-86.64183199999999 36.049335)
2012.0,9,37082.0,residential,32670.0,36.08832,-87.117051,POINT (-87.117051 36.08832)
