,year,month,customer_type,monthly_usage,zip_code,geometry,latitude,longitude,geo
4259,2013.0,9,COMCOMM > 50 KW,8768456.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
4260,2013.0,9,COMCOMM > 50 KW,12610758.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
4261,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,659343.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
4262,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,7372132.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
4263,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2092535.0,,,,,POINT (nan nan)
4264,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,5656040.0,,,,,POINT (nan nan)
4265,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,840020.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
4266,2013.0,9,COMCOMM > 50 KW,10571740.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4267,2013.0,9,COMCOMM > 50 KW,2127100.0,,,,,POINT (nan nan)
4268,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,5875416.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
4269,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1019203.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
4270,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2116354.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
4271,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,7951819.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4272,2016.0,3,COMMERCIAL,23206.0,37066,,,,POINT (nan nan)
4273,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,9319740.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
4274,2013.0,9,COMCOMM > 50 KW,28973652.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
4275,2013.0,9,COMCOMM > 50 KW,393600.0,37242,"(36.165017, -86.782171)",36.165017,-86.78217,POINT (-86.78216999999999 36.165017)
4276,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,6512.0,37064,"(35.889628, -86.926986)",35.889628,-86.92698,POINT (-86.92698 35.889628)
4277,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,3056247.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
4278,2013.0,9,OLMOLB METERED,17371.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
4279,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,148952.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
4280,2013.0,9,OLMOLB METERED,107325.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
4281,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,55225.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
4282,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,3634309.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
4283,2013.0,9,COMCOMM > 50 KW,505648.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
4284,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,11930.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
4285,2013.0,9,COMCOMM > 50 KW,16716638.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
4286,2016.0,3,SEASONAL CUSTOMER,480.0,37205,,,,POINT (nan nan)
4287,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,858063.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
4288,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,3117991.0,,,,,POINT (nan nan)
4289,2013.0,9,SEASEAS =< 50 KW,0.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4290,2013.0,9,COMCOMM > 50 KW,4470.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
4291,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5994.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
4292,2013.0,9,OLMOLB METERED,97729.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
4293,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,304230.0,37201,"(36.164553, -86.776977)",36.164553,-86.77697,POINT (-86.77697000000001 36.164553)
4294,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1248409.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
4295,2013.0,9,COMCOMM > 50 KW,17042487.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
4296,2013.0,9,SEASEAS > 50 KW,28160.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
4297,2013.0,9,OLMOLB METERED,1920.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
4298,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2728385.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
4299,2013.0,9,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1482586.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
4300,2016.0,2,COMMERCIAL,233609.0,37228,,,,POINT (nan nan)
4301,2013.0,9,COMCOMM > 50 KW,11474659.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
4302,2013.0,9,RESRESIDENTIAL                SRSRESID. SUPPL.,9900690.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
4303,2016.0,3,COMMERCIAL,524010.0,37066,,,,POINT (nan nan)
4304,2013.0,9,COMCOMM > 50 KW,6746436.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
4305,2013.0,9,COMCOMM > 50 KW,493911.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
4306,2013.0,9,COMCOMM > 50 KW,3936702.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
4307,2013.0,8,COMCOMM > 50 KW,1969635.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
4308,2013.0,8,SEASEAS > 50 KW,0.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
4309,2013.0,8,OLMOLB METERED,12700.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
4310,2013.0,8,COMCOMM > 50 KW,3192577.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
4311,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2782.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
4312,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,36392.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
4313,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,215747.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
4314,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,10085976.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
4315,2013.0,8,COMCOMM > 50 KW,12356221.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
4316,2013.0,8,COMCOMM > 50 KW,29788616.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
4317,2013.0,8,COMCOMM > 50 KW,1865948.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
4318,2013.0,8,COMCOMM > 50 KW,19896835.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
4319,2013.0,8,OLMOLB METERED,1920.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
4320,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,33221.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
4321,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1067582.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
4322,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,574466.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
4323,2013.0,8,OLMOLB METERED,13268.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4324,2013.0,8,COMCOMM > 50 KW,22201306.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
4325,2013.0,8,COMCOMM > 50 KW,498861.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
4326,2013.0,8,COMCOMM > 50 KW,1078500.0,37229,"(36.166687, -86.779932)",36.166687,-86.77993,POINT (-86.77992999999999 36.166687)
4327,2013.0,8,COMCOMM > 50 KW,6744158.0,37201,"(36.164553, -86.776977)",36.164553,-86.77697,POINT (-86.77697000000001 36.164553)
4328,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,4580957.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
4329,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,50643.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
4330,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,4214.0,37135,"(35.946013, -86.661944)",35.946013,-86.66194,POINT (-86.66194 35.946013)
4331,2016.0,2,COMMERCIAL,2387620.0,37210,,,,POINT (nan nan)
4332,2013.0,8,OLMOLB METERED,6968.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
4333,2016.0,3,RESIDENTIAL,332821.0,37066,,,,POINT (nan nan)
4334,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,9661.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
4335,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1790047.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4336,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,158968.0,37135,"(35.946013, -86.661944)",35.946013,-86.66194,POINT (-86.66194 35.946013)
4337,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,327.0,37227,"(36.129798, -86.666977)",36.129798,-86.66697,POINT (-86.66697000000001 36.129798)
4338,2013.0,8,OLMOLB METERED,15714.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
4339,2013.0,8,COMCOMM > 50 KW,80.0,37234,"(36.159965, -86.783617)",36.159965,-86.78361,POINT (-86.78361 36.159965)
4340,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,8177946.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
4341,2013.0,8,COMCOMM > 50 KW,6658992.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
4342,2013.0,8,OLMOLB METERED,21134.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
4343,2013.0,8,OLMOLB METERED,9448.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
4344,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1108173.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
4345,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1275894.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
4346,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2963521.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
4347,2013.0,8,COMCOMM > 50 KW,8838185.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
4348,2013.0,8,OLMOLB METERED,1942.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
4349,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1069907.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
4350,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,610664.0,37143,"(36.12259, -87.03587)",,-87.03587,POINT (-87.03587 nan)
4351,2013.0,8,OLMOLB METERED,2472.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
4352,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,113861.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
4353,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2234012.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
4354,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1984795.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
4355,2013.0,8,COMCOMM > 50 KW,90000.0,37238,"(36.166067, -86.779698)",36.166067,-86.77969,POINT (-86.77969 36.166067)
4356,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,6159.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
4357,2013.0,8,COMCOMM > 50 KW,3534048.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
4358,2013.0,8,OLMOLB METERED,3492.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
4359,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1009.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
4360,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,5514100.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
4361,2013.0,8,COMCOMM > 50 KW,47920.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
4362,2013.0,5,SEASEAS > 50 KW,11200.0,,,,,POINT (nan nan)
4363,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,9805086.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
4364,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1522193.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
4365,2013.0,8,COMCOMM > 50 KW,6230003.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
4366,2013.0,8,SEASEAS =< 50 KW,0.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4367,2013.0,8,COMCOMM > 50 KW,11066077.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
4368,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,591026.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
4369,2013.0,8,COMCOMM > 50 KW,16951593.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
4370,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,673692.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
4371,2013.0,8,COMCOMM > 50 KW,30056638.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
4372,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,255551.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
4373,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,8803450.0,,,,,POINT (nan nan)
4374,2013.0,8,SEASEAS =< 50 KW,361.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
4375,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,780099.0,,,,,POINT (nan nan)
4376,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,5713864.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
4377,2013.0,8,OLMOLB METERED,44066.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
4378,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2230457.0,,,,,POINT (nan nan)
4379,2013.0,8,OLMOLB METERED,0.0,,,,,POINT (nan nan)
4380,2013.0,8,COMCOMM > 50 KW,15700897.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
4381,2013.0,8,COMCOMM > 50 KW,22078391.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
4382,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1953879.0,,,,,POINT (nan nan)
4383,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,74100.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
4384,2013.0,8,OLMOLB METERED,47536.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
4385,2013.0,8,COMCOMM > 50 KW,3646976.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
4386,2013.0,8,OLMOLB METERED,20.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
4387,2013.0,8,COMCOMM > 50 KW,16684244.0,,,,,POINT (nan nan)
4388,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,6971342.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
4389,2013.0,8,COMCOMM > 50 KW,90780.0,37227,"(36.129798, -86.666977)",36.129798,-86.66697,POINT (-86.66697000000001 36.129798)
4390,2013.0,8,OLMOLB METERED,2394.0,,,,,POINT (nan nan)
4391,2013.0,8,OLMOLB METERED,3414.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
4392,2016.0,3,COMMERCIAL,4498.0,37069,,,,POINT (nan nan)
4393,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2620777.0,,,,,POINT (nan nan)
4394,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,17937.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
4395,2013.0,8,OLMOLB METERED,6108.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
4396,2013.0,8,OLMOLB METERED,3909.0,,,,,POINT (nan nan)
4397,2013.0,8,OLMOLB METERED,7636.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
4398,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,744325.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
4399,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2861452.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
4400,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,241951.0,,,,,POINT (nan nan)
4401,2013.0,8,COMCOMM > 50 KW,408000.0,37242,"(36.165017, -86.782171)",36.165017,-86.78217,POINT (-86.78216999999999 36.165017)
4402,2013.0,8,COMCOMM > 50 KW,724000.0,,,,,POINT (nan nan)
4403,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1576164.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
4404,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1645339.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
4405,2013.0,8,COMCOMM > 50 KW,79428581.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
4406,2016.0,3,COMMERCIAL,804447.0,37206,,,,POINT (nan nan)
4407,2013.0,8,OLMOLB METERED,7232.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
4408,2013.0,8,COMCOMM > 50 KW,13275921.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
4409,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1316598.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
4410,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2808168.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
4411,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,91832.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
4412,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1969139.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
4413,2013.0,8,COMCOMM > 50 KW,12403959.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
4414,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,769669.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
4415,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,134103.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
4416,2013.0,8,COMCOMM > 50 KW,70240.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
4417,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,58841.0,37201,"(36.164553, -86.776977)",36.164553,-86.77697,POINT (-86.77697000000001 36.164553)
4418,2013.0,8,COMCOMM > 50 KW,10730494.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4419,2013.0,8,OLMOLB METERED,7153.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
4420,2013.0,8,OLMOLB METERED,3770.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
4421,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,49727.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
4422,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1853670.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
4423,2013.0,8,OLMOLB METERED,2078.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
4424,2013.0,5,COMCOMM > 50 KW,7820903.0,,,,,POINT (nan nan)
4425,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1026191.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
4426,2013.0,8,COMCOMM > 50 KW,6463079.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
4427,2013.0,8,COMCOMM > 50 KW,13997225.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
4428,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,6198.0,37064,"(35.889628, -86.926986)",35.889628,-86.92698,POINT (-86.92698 35.889628)
4429,2013.0,8,OLMOLB METERED,0.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
4430,2013.0,8,COMCOMM > 50 KW,4604.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
4431,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,8763954.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
4432,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,3072159.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
4433,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,10598287.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
4434,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,10077564.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
4435,2013.0,8,COMCOMM > 50 KW,29060741.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
4436,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,7478775.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
4437,2013.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,276805.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
4438,2013.0,8,COMCOMM > 50 KW,4271871.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
4439,2013.0,8,COMCOMM > 50 KW,9897011.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
4440,2013.0,8,SEASEAS > 50 KW,29920.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
4441,2013.0,8,COMCOMM > 50 KW,42800.0,37202,"(36.158527, -86.782923)",36.158527,-86.78292,POINT (-86.78292 36.158527)
4442,2013.0,8,COMCOMM > 50 KW,535649.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
4443,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,10067711.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
4444,2013.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,34160.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
