,year,month,customer_type,monthly_usage(kWh),zip_code,geometry
3218,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,84828.0,37073,"(36.42764, -86.812249)"
3219,2014.0,3,COMCOMM > 50 KW,8227720.0,,
3220,2014.0,3,COMCOMM > 50 KW,20690069.0,37210,"(36.140869, -86.738847)"
3221,2014.0,3,COMCOMM > 50 KW,6748030.0,,
3222,2014.0,3,COMCOMM > 50 KW,21595634.0,37138,"(36.239455, -86.611783)"
3223,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,11558.0,37152,"(36.396526, -86.765833)"
3224,2014.0,3,COMCOMM > 50 KW,2141930.0,37243,"(36.166899, -86.77672)"
3225,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,451141.0,37069,"(35.985493, -86.899213)"
3226,2014.0,3,OLMOLB METERED,11426.0,37204,"(36.109305, -86.776748)"
3227,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1518754.0,37207,"(36.224945, -86.775061)"
3228,2014.0,3,OLMOLB METERED,68917.0,,
3229,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,146704.0,,
3230,2014.0,3,COMCOMM > 50 KW,13615881.0,37207,"(36.224945, -86.775061)"
3231,2014.0,3,COMCOMM > 50 KW,1379433.0,37220,"(36.06788, -86.776955)"
3232,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1327599.0,37217,"(36.106646, -86.667608)"
3233,2014.0,3,COMCOMM > 50 KW,40.0,,
3234,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,2128383.0,37210,"(36.140869, -86.738847)"
3235,2014.0,3,COMCOMM > 50 KW,14800.0,37202,"(36.158527, -86.782923)"
3236,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5422.0,37135,"(35.946013, -86.661944)"
3237,2014.0,3,COMCOMM > 50 KW,8714632.0,,
3238,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,431.0,37213,"(36.167552, -86.767564)"
3239,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,7280391.0,37075,"(36.323052, -86.60557)"
3240,2014.0,3,SEASEAS > 50 KW,0.0,37212,"(36.133256, -86.801456)"
3241,2014.0,3,COMCOMM > 50 KW,36320.0,37073,"(36.42764, -86.812249)"
3242,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,35018.0,37219,"(36.167467, -86.783669)"
3243,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,171802.0,37015,"(36.29003, -87.070106)"
3244,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1838817.0,37075,"(36.323052, -86.60557)"
3245,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,471552.0,37138,"(36.239455, -86.611783)"
3246,2014.0,3,OLMOLB METERED,11410.0,37086,"(36.014912, -86.5643)"
3247,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1366178.0,37013,"(36.049335, -86.641832)"
3248,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1027013.0,37027,"(36.00245, -86.778709)"
3249,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,165059.0,37228,"(36.193837, -86.803025)"
3250,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,899867.0,,
3251,2014.0,3,OLMOLB METERED,43457.0,37208,"(36.176427, -86.805176)"
3252,2014.0,3,COMCOMM > 50 KW,4727.0,37015,"(36.29003, -87.070106)"
3253,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,957120.0,37212,"(36.133256, -86.801456)"
3254,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,351.0,37227,"(36.129798, -86.666977)"
3255,2014.0,3,OLMOLB METERED,0.0,37073,"(36.42764, -86.812249)"
3256,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,9698384.0,37207,"(36.224945, -86.775061)"
3257,2014.0,3,COMCOMM > 50 KW,4432350.0,37228,"(36.193837, -86.803025)"
3258,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,6686195.0,37221,"(36.064367, -86.96029)"
3259,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,236150.0,37219,"(36.167467, -86.783669)"
3260,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,928249.0,37015,"(36.29003, -87.070106)"
3261,2014.0,3,OLMOLB METERED,13853.0,37072,"(36.350389, -86.731255)"
3262,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,6358939.0,37027,"(36.00245, -86.778709)"
3263,2014.0,3,COMCOMM > 50 KW,18290167.0,37086,"(36.014912, -86.5643)"
3264,2014.0,3,COMCOMM > 50 KW,4744994.0,,
3265,2014.0,3,COMCOMM > 50 KW,2639237.0,37206,"(36.18095, -86.739624)"
3266,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,844443.0,37206,"(36.18095, -86.739624)"
3267,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,1881657.0,37212,"(36.133256, -86.801456)"
3268,2014.0,3,OLMOLB METERED,1081.0,37216,"(36.216134, -86.726204)"
3269,2014.0,3,OLMOLB METERED,14873.0,37220,"(36.06788, -86.776955)"
3270,2016.0,2,RESIDENTIAL,6256592.0,37215,
3271,2016.0,2,SEASONAL CUSTOMER,2057.0,37086,
3272,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2334140.0,37210,"(36.140869, -86.738847)"
3273,2014.0,3,COMCOMM > 50 KW,6630828.0,37076,"(36.175185, -86.5933)"
3274,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,925256.0,37221,"(36.064367, -86.96029)"
3275,2014.0,3,OLMOLB METERED,8702.0,37221,"(36.064367, -86.96029)"
3276,2014.0,3,OLMOLB METERED,8701.0,37210,"(36.140869, -86.738847)"
3277,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1514339.0,37115,"(36.262567, -86.704171)"
3278,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,9091985.0,37013,"(36.049335, -86.641832)"
3279,2014.0,3,SEASEAS =< 50 KW,1.0,37072,"(36.350389, -86.731255)"
3280,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2311797.0,37203,"(36.150195, -86.790206)"
3281,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,1945181.0,37080,"(36.331509, -86.915843)"
3282,2014.0,3,COMCOMM > 50 KW,932600.0,37229,"(36.166687, -86.779932)"
3283,2014.0,3,COMCOMM > 50 KW,7759558.0,37212,"(36.133256, -86.801456)"
3284,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,868726.0,37205,"(36.112469, -86.867263)"
3285,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,610503.0,37086,"(36.014912, -86.5643)"
3286,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,868293.0,37189,"(36.279393, -86.826731)"
3287,2014.0,3,COMCOMM > 50 KW,73760.0,37069,"(35.985493, -86.899213)"
3288,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,402974.0,37066,"(36.387698, -86.459057)"
3289,2014.0,3,OLMOLB METERED,85515.0,37075,"(36.323052, -86.60557)"
3290,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,76899.0,37243,"(36.166899, -86.77672)"
3291,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,3447923.0,37217,"(36.106646, -86.667608)"
3292,2014.0,3,COMCOMM > 50 KW,1400925.0,37189,"(36.279393, -86.826731)"
3293,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,6687.0,,
3294,2014.0,3,RESRESIDENTIAL                SRSRESID. SUPPL.,5456122.0,37209,"(36.149599, -86.874487)"
3295,2014.0,3,COMCOMM =< 50 KW              COMCOMM 3-PHASE,977017.0,37208,"(36.176427, -86.805176)"
3296,2014.0,3,OLMOLB METERED,9110.0,37214,"(36.168995, -86.667231)"
3297,2014.0,3,COMCOMM > 50 KW,8634357.0,37115,"(36.262567, -86.704171)"
3298,2014.0,2,COMCOMM > 50 KW,427200.0,37242,"(36.165017, -86.782171)"
3299,2014.0,2,COMCOMM > 50 KW,476000.0,,
3300,2014.0,2,COMCOMM > 50 KW,3248748.0,,
3301,2013.0,5,RESRESIDENTIAL                SRSRESID. SUPPL.,24970.0,,
3302,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1356601.0,37215,"(36.091316, -86.827959)"
3303,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,259871.0,,
3304,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,437.0,,
3305,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,12014378.0,,
3306,2014.0,2,COMCOMM > 50 KW,63776910.0,37203,"(36.150195, -86.790206)"
3307,2014.0,2,OLMOLB METERED,5634.0,37215,"(36.091316, -86.827959)"
3308,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,6591.0,37135,"(35.946013, -86.661944)"
3309,2014.0,2,COMCOMM > 50 KW,2869122.0,37216,"(36.216134, -86.726204)"
3310,2014.0,2,OLMOLB METERED,10341.0,37210,"(36.140869, -86.738847)"
3311,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1245338.0,37027,"(36.00245, -86.778709)"
3312,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,8693105.0,37218,"(36.210699, -86.866798)"
3313,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,50122.0,37066,"(36.387698, -86.459057)"
3314,2014.0,2,COMCOMM > 50 KW,8924156.0,37212,"(36.133256, -86.801456)"
3315,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,46548.0,37143,"(36.12259, -87.03587)"
3316,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2742555.0,37209,"(36.149599, -86.874487)"
3317,2014.0,2,COMCOMM > 50 KW,2530690.0,37243,"(36.166899, -86.77672)"
3318,2014.0,2,COMCOMM > 50 KW,55080.0,37073,"(36.42764, -86.812249)"
3319,2014.0,2,OLMOLB METERED,180.0,37189,"(36.279393, -86.826731)"
3320,2014.0,2,OLMOLB METERED,1607.0,37138,"(36.239455, -86.611783)"
3321,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,21843.0,37073,"(36.42764, -86.812249)"
3322,2014.0,2,COMCOMM > 50 KW,8833581.0,37072,"(36.350389, -86.731255)"
3323,2014.0,2,OLMOLB METERED,0.0,37073,"(36.42764, -86.812249)"
3324,2014.0,2,OLMOLB METERED,894.0,37205,"(36.112469, -86.867263)"
3325,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,1212756.0,37143,"(36.12259, -87.03587)"
3326,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,15865.0,37243,"(36.166899, -86.77672)"
3327,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,16311269.0,37207,"(36.224945, -86.775061)"
3328,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,216285.0,37228,"(36.193837, -86.803025)"
3329,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,12980398.0,37072,"(36.350389, -86.731255)"
3330,2014.0,2,OLMOLB METERED,3475.0,37221,"(36.064367, -86.96029)"
3331,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,305253.0,37080,"(36.331509, -86.915843)"
3332,2014.0,2,OLMOLB METERED,44602.0,37075,"(36.323052, -86.60557)"
3333,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,1866525.0,37189,"(36.279393, -86.826731)"
3334,2014.0,2,COMCOMM > 50 KW,5723915.0,37218,"(36.210699, -86.866798)"
3335,2014.0,2,SEASEAS =< 50 KW,0.0,37086,"(36.014912, -86.5643)"
3336,2014.0,2,COMCOMM > 50 KW,17952740.0,37086,"(36.014912, -86.5643)"
3337,2014.0,2,COMCOMM > 50 KW,25244942.0,37209,"(36.149599, -86.874487)"
3338,2014.0,2,COMCOMM > 50 KW,13488357.0,37204,"(36.109305, -86.776748)"
3339,2014.0,2,COMCOMM > 50 KW,3672750.0,37213,"(36.167552, -86.767564)"
3340,2014.0,2,COMCOMM > 50 KW,5459045.0,37215,"(36.091316, -86.827959)"
3341,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,587394.0,37138,"(36.239455, -86.611783)"
3342,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,8999548.0,37221,"(36.064367, -86.96029)"
3343,2014.0,2,COMCOMM > 50 KW,47180.0,37227,"(36.129798, -86.666977)"
3344,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1606924.0,37013,"(36.049335, -86.641832)"
3345,2014.0,2,SEASEAS > 50 KW,480.0,37205,"(36.112469, -86.867263)"
3346,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,995659.0,37189,"(36.279393, -86.826731)"
3347,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,272664.0,37201,"(36.164553, -86.776977)"
3348,2014.0,2,OLMOLB METERED,41.0,37216,"(36.216134, -86.726204)"
3349,2014.0,2,OLMOLB METERED,1747.0,37206,"(36.18095, -86.739624)"
3350,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,12290393.0,37115,"(36.262567, -86.704171)"
3351,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1081011.0,37206,"(36.18095, -86.739624)"
3352,2014.0,2,OLMOLB METERED,3100.0,37072,"(36.350389, -86.731255)"
3353,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,8057519.0,37214,"(36.168995, -86.667231)"
3354,2016.0,2,COMMERCIAL,2634943.0,37216,
3355,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,48440.0,37219,"(36.167467, -86.783669)"
3356,2014.0,2,COMCOMM > 50 KW,40.0,37234,"(36.159965, -86.783617)"
3357,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,617276.0,37218,"(36.210699, -86.866798)"
3358,2014.0,2,OLMOLB METERED,7176.0,37220,"(36.06788, -86.776955)"
3359,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,7294006.0,37076,"(36.175185, -86.5933)"
3360,2014.0,2,OLMOLB METERED,4041.0,37013,"(36.049335, -86.641832)"
3361,2014.0,2,OLMOLB METERED,0.0,37218,"(36.210699, -86.866798)"
3362,2014.0,2,COMCOMM > 50 KW,558074.0,37080,"(36.331509, -86.915843)"
3363,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5489.0,37122,"(36.187906, -86.500085)"
3364,2014.0,2,COMCOMM > 50 KW,11269277.0,37217,"(36.106646, -86.667608)"
3365,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2059224.0,37207,"(36.224945, -86.775061)"
3366,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2111541.0,37115,"(36.262567, -86.704171)"
3367,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,8339041.0,37215,"(36.091316, -86.827959)"
3368,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2571989.0,37075,"(36.323052, -86.60557)"
3369,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,2822692.0,37220,"(36.06788, -86.776955)"
3370,2014.0,2,COMCOMM > 50 KW,8229338.0,37219,"(36.167467, -86.783669)"
3371,2014.0,2,SEASEAS > 50 KW,0.0,37210,"(36.140869, -86.738847)"
3372,2014.0,2,OLMOLB METERED,613.0,37115,"(36.262567, -86.704171)"
3373,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,79871.0,37228,"(36.193837, -86.803025)"
3374,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1358548.0,37208,"(36.176427, -86.805176)"
3375,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,2835982.0,37210,"(36.140869, -86.738847)"
3376,2014.0,2,OLMOLB METERED,8048.0,37214,"(36.168995, -86.667231)"
3377,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,79497.0,37201,"(36.164553, -86.776977)"
3378,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2601531.0,37203,"(36.150195, -86.790206)"
3379,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1497401.0,37214,"(36.168995, -86.667231)"
3380,2014.0,2,OLMOLB METERED,30377.0,37208,"(36.176427, -86.805176)"
3381,2014.0,2,COMCOMM > 50 KW,5032690.0,37228,"(36.193837, -86.803025)"
3382,2016.0,2,OUTDOOR LIGHTING,0.0,37076,
3383,2014.0,2,OLMOLB METERED,0.0,37080,"(36.331509, -86.915843)"
3384,2014.0,2,OLMOLB METERED,1093.0,37217,"(36.106646, -86.667608)"
3385,2016.0,2,RESIDENTIAL,3718801.0,37208,
3386,2014.0,2,SEASEAS > 50 KW,0.0,37212,"(36.133256, -86.801456)"
3387,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,7914760.0,37027,"(36.00245, -86.778709)"
3388,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,11874956.0,37075,"(36.323052, -86.60557)"
3389,2014.0,2,COMCOMM > 50 KW,8559629.0,37201,"(36.164553, -86.776977)"
3390,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,6480912.0,37216,"(36.216134, -86.726204)"
3391,2014.0,2,OLMOLB METERED,66066.0,37212,"(36.133256, -86.801456)"
3392,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,678576.0,37066,"(36.387698, -86.459057)"
3393,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,4305832.0,37217,"(36.106646, -86.667608)"
3394,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,155606.0,37073,"(36.42764, -86.812249)"
3395,2014.0,2,OLMOLB METERED,220.0,37228,"(36.193837, -86.803025)"
3396,2014.0,2,COMCOMM > 50 KW,101000.0,37238,"(36.166067, -86.779698)"
3397,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,712322.0,37086,"(36.014912, -86.5643)"
3398,2014.0,2,OLMOLB METERED,37.0,37203,"(36.150195, -86.790206)"
3399,2014.0,2,SEASEAS =< 50 KW,1.0,37072,"(36.350389, -86.731255)"
3400,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,740747.0,37122,"(36.187906, -86.500085)"
3401,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,1374161.0,37015,"(36.29003, -87.070106)"
3402,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,597625.0,37069,"(35.985493, -86.899213)"
3403,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,158690.0,37213,"(36.167552, -86.767564)"
3404,2014.0,2,COMCOMM > 50 KW,3302821.0,37206,"(36.18095, -86.739624)"
3405,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,97415.0,37015,"(36.29003, -87.070106)"
3406,2014.0,2,OLMOLB METERED,11538.0,37209,"(36.149599, -86.874487)"
3407,2014.0,2,OLMOLB METERED,37.0,37207,"(36.224945, -86.775061)"
3408,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,18870.0,37152,"(36.396526, -86.765833)"
3409,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,3079850.0,37204,"(36.109305, -86.776748)"
3410,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,4729663.0,37086,"(36.014912, -86.5643)"
3411,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,6054760.0,37206,"(36.18095, -86.739624)"
3412,2016.0,2,COMMERCIAL,1971752.0,37203,
3413,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,13005355.0,37211,"(36.069132, -86.724578)"
3414,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1123646.0,37221,"(36.064367, -86.96029)"
3415,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,91207.0,37243,"(36.166899, -86.77672)"
3416,2016.0,2,COMMERCIAL,12698776.0,37207,
3417,2014.0,2,COMCOMM > 50 KW,18730695.0,37138,"(36.239455, -86.611783)"
3418,2014.0,2,COMCOMM > 50 KW,16955018.0,37211,"(36.069132, -86.724578)"
3419,2014.0,2,COMCOMM > 50 KW,21541753.0,37210,"(36.140869, -86.738847)"
3420,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,8750.0,37064,"(35.889628, -86.926986)"
3421,2014.0,2,COMCOMM > 50 KW,12147317.0,37013,"(36.049335, -86.641832)"
3422,2014.0,2,COMCOMM > 50 KW,24702606.0,37214,"(36.168995, -86.667231)"
3423,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,5363764.0,37138,"(36.239455, -86.611783)"
3424,2014.0,2,COMCOMM > 50 KW,52200.0,37152,"(36.396526, -86.765833)"
3425,2014.0,2,COMCOMM > 50 KW,9529697.0,37205,"(36.112469, -86.867263)"
3426,2014.0,2,COMCOMM > 50 KW,13960969.0,37207,"(36.224945, -86.775061)"
3427,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,65455.0,37082,"(36.08832, -87.117051)"
3428,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,37542.0,37152,"(36.396526, -86.765833)"
3429,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,280318.0,37219,"(36.167467, -86.783669)"
3430,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1050843.0,37205,"(36.112469, -86.867263)"
3431,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,2500117.0,37212,"(36.133256, -86.801456)"
3432,2014.0,2,COMCOMM > 50 KW,17300.0,37202,"(36.158527, -86.782923)"
3433,2014.0,2,COMCOMM > 50 KW,856450.0,37229,"(36.166687, -86.779932)"
3434,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1615710.0,37204,"(36.109305, -86.776748)"
3435,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,7547.0,37069,"(35.985493, -86.899213)"
3436,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,8520334.0,37209,"(36.149599, -86.874487)"
3437,2014.0,2,COMCOMM > 50 KW,1609910.0,37189,"(36.279393, -86.826731)"
3438,2014.0,2,OLMOLB METERED,1800.0,37211,"(36.069132, -86.724578)"
3439,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1540761.0,37217,"(36.106646, -86.667608)"
3440,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2139165.0,37072,"(36.350389, -86.731255)"
3441,2014.0,2,COMCOMM > 50 KW,5756.0,37015,"(36.29003, -87.070106)"
3442,2016.0,2,COMMERCIAL,1437240.0,37204,
3443,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,3474315.0,37211,"(36.069132, -86.724578)"
3444,2014.0,2,COMCOMM > 50 KW,9368326.0,37075,"(36.323052, -86.60557)"
3445,2014.0,2,COMCOMM > 50 KW,6719689.0,37076,"(36.175185, -86.5933)"
3446,2014.0,2,COMCOMM > 50 KW,10265374.0,37115,"(36.262567, -86.704171)"
3447,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,3089269.0,37080,"(36.331509, -86.915843)"
3448,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1182067.0,37212,"(36.133256, -86.801456)"
3449,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1062138.0,37076,"(36.175185, -86.5933)"
3450,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2725552.0,37210,"(36.140869, -86.738847)"
3451,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,9492464.0,37205,"(36.112469, -86.867263)"
3452,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,172179.0,37135,"(35.946013, -86.661944)"
3453,2014.0,2,COMCOMM > 50 KW,1497314.0,37220,"(36.06788, -86.776955)"
3454,2014.0,2,RESRESIDENTIAL                SRSRESID. SUPPL.,5291505.0,37208,"(36.176427, -86.805176)"
3455,2014.0,2,OLMOLB METERED,6319.0,37086,"(36.014912, -86.5643)"
3456,2014.0,2,COMCOMM > 50 KW,102320.0,37069,"(35.985493, -86.899213)"
3457,2014.0,2,OLMOLB METERED,5707.0,37204,"(36.109305, -86.776748)"
3458,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,331.0,37227,"(36.129798, -86.666977)"
3459,2014.0,2,COMCOMM =< 50 KW              COMCOMM 3-PHASE,762301.0,37216,"(36.216134, -86.726204)"
3460,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,31335.0,37219,"(36.167467, -86.783669)"
3461,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2013203.0,37209,"(36.149599, -86.874487)"
3462,2014.0,12,COMCOMM > 50 KW,4302856.0,37215,"(36.091316, -86.827959)"
3463,2014.0,12,SEASEAS > 50 KW,640.0,37205,"(36.112469, -86.867263)"
3464,2014.0,12,COMCOMM > 50 KW,4726127.0,37228,"(36.193837, -86.803025)"
3465,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,7373.0,37069,"(35.985493, -86.899213)"
3466,2014.0,12,OLMOLB METERED,35154.0,37221,"(36.064367, -86.96029)"
3467,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,6853601.0,37205,"(36.112469, -86.867263)"
3468,2014.0,12,COMCOMM > 50 KW,5287.0,,
3469,2014.0,12,COMCOMM > 50 KW,8132833.0,37075,"(36.323052, -86.60557)"
3470,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,4538.0,,
3471,2014.0,12,COMCOMM > 50 KW,490365.0,37066,"(36.387698, -86.459057)"
3472,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,885593.0,37212,"(36.133256, -86.801456)"
3473,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,3265787.0,37208,"(36.176427, -86.805176)"
3474,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,4273.0,,
3475,2014.0,12,COMCOMM > 50 KW,2723410.0,37206,"(36.18095, -86.739624)"
3476,2013.0,5,COMCOMM > 50 KW,4793576.0,,
3477,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,586383.0,37216,"(36.216134, -86.726204)"
3478,2014.0,12,OLMOLB METERED,7260.0,37211,"(36.069132, -86.724578)"
3479,2014.0,12,RESRESIDENTIAL                SRSRESID. SUPPL.,168277.0,,
3480,2014.0,12,COMCOMM > 50 KW,24308520.0,37214,"(36.168995, -86.667231)"
3481,2014.0,12,OLMOLB METERED,342.0,,
3482,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,66681.0,37015,"(36.29003, -87.070106)"
3483,2014.0,12,COMCOMM > 50 KW,14073294.0,37208,"(36.176427, -86.805176)"
3484,2014.0,12,COMCOMM > 50 KW,20838889.0,37210,"(36.140869, -86.738847)"
3485,2016.0,2,COMMERCIAL,1624950.0,37115,
3486,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,12899.0,37152,"(36.396526, -86.765833)"
3487,2014.0,12,COMCOMM =< 50 KW              COMCOMM 3-PHASE,28886.0,37143,"(36.12259, -87.03587)"
3488,2014.0,12,OLMOLB METERED,2154.0,37072,"(36.350389, -86.731255)"
3489,2014.0,12,COMCOMM > 50 KW,10349794.0,37027,"(36.00245, -86.778709)"
